,Unnamed: 0,timestamp,Actiwatch activity counts,Actiware classification,Apple Watch ENMO,ELMO_before,ELMO_after,predicted_actiwatch,total_counts,total_counts_actual,predicted_sleep,predicted_sleep_dervied,Time
728,729,04/01/2000 02:45:15,0.0,0.0,0.001,0.001,0.002,0,0.0,0.0,0,0,02:45:15
729,730,04/01/2000 02:45:30,0.0,0.0,0.002,0.001,0.001,0,0.0,0.0,0,0,02:45:30
730,731,04/01/2000 02:45:45,0.0,0.0,0.001,0.002,0.001,0,0.0,0.0,0,0,02:45:45
731,732,04/01/2000 02:46:00,0.0,0.0,0.001,0.001,0.002,0,0.0,0.0,0,0,02:46:00
732,733,04/01/2000 02:46:15,0.0,0.0,0.002,0.001,0.002,0,0.0,0.0,0,0,02:46:15
733,734,04/01/2000 02:46:30,0.0,0.0,0.002,0.002,0.001,0,0.0,0.0,0,0,02:46:30
734,735,04/01/2000 02:46:45,0.0,0.0,0.001,0.002,0.002,0,0.0,0.0,0,0,02:46:45
735,736,04/01/2000 02:47:00,0.0,0.0,0.002,0.001,0.002,0,0.0,0.0,0,0,02:47:00
736,737,04/01/2000 02:47:15,0.0,0.0,0.002,0.002,0.001,0,0.0,0.0,0,0,02:47:15
737,738,04/01/2000 02:47:30,0.0,0.0,0.001,0.002,0.001,0,0.0,0.0,0,0,02:47:30
738,739,04/01/2000 02:47:45,0.0,0.0,0.001,0.001,0.002,0,0.0,0.0,0,0,02:47:45
739,740,04/01/2000 02:48:00,0.0,0.0,0.002,0.001,0.001,0,0.0,0.0,0,0,02:48:00
740,741,04/01/2000 02:48:15,0.0,0.0,0.001,0.002,0.001,0,0.0,0.0,0,0,02:48:15
741,742,04/01/2000 02:48:30,0.0,0.0,0.001,0.001,0.002,0,0.0,0.0,0,0,02:48:30
742,743,04/01/2000 02:48:45,0.0,0.0,0.002,0.001,0.001,0,0.0,0.0,0,0,02:48:45
743,744,04/01/2000 02:49:00,0.0,0.0,0.001,0.002,0.002,0,0.0,0.0,0,0,02:49:00
744,745,04/01/2000 02:49:15,0.0,0.0,0.002,0.001,0.002,0,2.4,3.16,0,0,02:49:15
745,746,04/01/2000 02:49:30,0.0,0.0,0.002,0.002,0.001,0,2.4,3.16,0,0,02:49:30
746,747,04/01/2000 02:49:45,0.0,0.0,0.001,0.002,0.001,0,2.4,3.16,0,0,02:49:45
747,748,04/01/2000 02:50:00,0.0,0.0,0.001,0.001,0.002,0,2.4,3.16,0,0,02:50:00
748,749,04/01/2000 02:50:15,0.0,0.0,0.002,0.001,0.001,0,12.0,15.8,0,0,02:50:15
749,750,04/01/2000 02:50:30,0.0,0.0,0.001,0.002,0.001,0,12.0,15.8,0,0,02:50:30
750,751,04/01/2000 02:50:45,0.0,0.0,0.001,0.001,0.002,0,12.0,15.8,0,0,02:50:45
751,752,04/01/2000 02:51:00,0.0,0.0,0.002,0.001,0.054000000000000006,0,12.0,15.8,0,0,02:51:00
752,753,04/01/2000 02:51:15,79.0,1.0,0.054000000000000006,0.002,0.002,60,241.08,316.72,1,1,02:51:15
753,754,04/01/2000 02:51:30,0.0,0.0,0.002,0.054000000000000006,0.002,0,13.120000000000001,16.720000000000002,0,0,02:51:30
754,755,04/01/2000 02:51:45,0.0,0.0,0.002,0.002,0.002,0,13.120000000000001,16.720000000000002,0,0,02:51:45
755,756,04/01/2000 02:52:00,0.0,0.0,0.002,0.002,0.002,0,13.120000000000001,16.720000000000002,0,0,02:52:00
756,757,04/01/2000 02:52:15,0.0,0.0,0.002,0.002,0.002,0,17.439999999999998,19.6,0,0,02:52:15
757,758,04/01/2000 02:52:30,0.0,0.0,0.002,0.002,0.002,0,8.0,7.760000000000001,0,0,02:52:30
758,759,04/01/2000 02:52:45,0.0,0.0,0.002,0.002,0.002,0,8.0,7.760000000000001,0,0,02:52:45
759,760,04/01/2000 02:53:00,0.0,0.0,0.002,0.002,0.023,0,8.0,7.760000000000001,0,0,02:53:00
760,761,04/01/2000 02:53:15,18.0,1.0,0.023,0.002,0.003,27,110.60000000000001,76.16,1,1,02:53:15
761,762,04/01/2000 02:53:30,5.0,0.0,0.003,0.023,0.003,1,9.4,23.6,0,0,02:53:30
762,763,04/01/2000 02:53:45,0.0,0.0,0.003,0.003,0.003,0,5.6000000000000005,4.6000000000000005,0,0,02:53:45
763,764,04/01/2000 02:54:00,0.0,0.0,0.003,0.003,0.002,0,5.6000000000000005,4.6000000000000005,0,0,02:54:00
764,765,04/01/2000 02:54:15,0.0,0.0,0.002,0.003,0.003,0,5.6000000000000005,4.6000000000000005,0,0,02:54:15
765,766,04/01/2000 02:54:30,0.0,0.0,0.003,0.002,0.003,0,1.28,1.72,0,0,02:54:30
766,767,04/01/2000 02:54:45,0.0,0.0,0.003,0.003,0.003,0,1.12,0.92,0,0,02:54:45
767,768,04/01/2000 02:55:00,0.0,0.0,0.003,0.003,0.003,0,1.12,0.92,0,0,02:55:00
768,769,04/01/2000 02:55:15,0.0,0.0,0.003,0.003,0.003,0,1.12,0.92,0,0,02:55:15
769,770,04/01/2000 02:55:30,0.0,0.0,0.003,0.003,0.003,0,0.04,0.2,0,0,02:55:30
770,771,04/01/2000 02:55:45,0.0,0.0,0.003,0.003,0.003,0,0.0,0.0,0,0,02:55:45
771,772,04/01/2000 02:56:00,0.0,0.0,0.003,0.003,0.002,0,0.0,0.0,0,0,02:56:00
772,773,04/01/2000 02:56:15,0.0,0.0,0.002,0.003,0.002,0,0.0,0.0,0,0,02:56:15
773,774,04/01/2000 02:56:30,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:56:30
774,775,04/01/2000 02:56:45,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:56:45
775,776,04/01/2000 02:57:00,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:57:00
776,777,04/01/2000 02:57:15,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:57:15
777,778,04/01/2000 02:57:30,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:57:30
778,779,04/01/2000 02:57:45,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:57:45
779,780,04/01/2000 02:58:00,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:58:00
780,781,04/01/2000 02:58:15,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:58:15
781,782,04/01/2000 02:58:30,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:58:30
782,783,04/01/2000 02:58:45,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:58:45
783,784,04/01/2000 02:59:00,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:59:00
784,785,04/01/2000 02:59:15,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:59:15
785,786,04/01/2000 02:59:30,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:59:30
786,787,04/01/2000 02:59:45,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:59:45
787,788,04/01/2000 03:00:00,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,03:00:00
788,789,04/01/2000 03:00:15,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,03:00:15
789,790,04/01/2000 03:00:30,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,03:00:30
790,791,04/01/2000 03:00:45,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,03:00:45
791,792,04/01/2000 03:01:00,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,03:01:00
792,793,04/01/2000 03:01:15,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,03:01:15
793,794,04/01/2000 03:01:30,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,03:01:30
794,795,04/01/2000 03:01:45,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,03:01:45
795,796,04/01/2000 03:02:00,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,03:02:00
796,797,04/01/2000 03:02:15,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,03:02:15
797,798,04/01/2000 03:02:30,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,03:02:30
798,799,04/01/2000 03:02:45,0.0,0.0,0.002,0.002,0.002,0,1.8800000000000001,1.68,0,0,03:02:45
799,800,04/01/2000 03:03:00,0.0,0.0,0.002,0.002,0.002,0,1.8800000000000001,1.68,0,0,03:03:00
800,801,04/01/2000 03:03:15,0.0,0.0,0.002,0.002,0.002,0,1.8800000000000001,1.68,0,0,03:03:15
801,802,04/01/2000 03:03:30,0.0,0.0,0.002,0.002,0.002,0,1.8800000000000001,1.68,0,0,03:03:30
802,803,04/01/2000 03:03:45,0.0,0.0,0.002,0.002,0.002,0,9.4,8.4,0,0,03:03:45
803,804,04/01/2000 03:04:00,0.0,0.0,0.002,0.002,0.002,0,9.4,8.52,0,0,03:04:00
804,805,04/01/2000 03:04:15,0.0,0.0,0.002,0.002,0.003,0,9.4,8.52,0,0,03:04:15
805,806,04/01/2000 03:04:30,0.0,0.0,0.003,0.002,0.037000000000000005,0,9.4,8.52,0,0,03:04:30
806,807,04/01/2000 03:04:45,42.0,1.0,0.037000000000000005,0.003,0.004,47,188.0,168.12,1,1,03:04:45
807,808,04/01/2000 03:05:00,0.0,0.0,0.004,0.037000000000000005,0.004,0,9.4,9.0,0,0,03:05:00
808,809,04/01/2000 03:05:15,0.0,0.0,0.004,0.004,0.004,0,9.4,9.0,0,0,03:05:15
809,810,04/01/2000 03:05:30,0.0,0.0,0.004,0.004,0.004,0,9.4,9.0,0,0,03:05:30
810,811,04/01/2000 03:05:45,0.0,0.0,0.004,0.004,0.006,0,9.4,9.0,0,0,03:05:45
811,812,04/01/2000 03:06:00,3.0,0.0,0.006,0.004,0.005,0,1.8800000000000001,13.68,0,0,03:06:00
812,813,04/01/2000 03:06:15,0.0,0.0,0.005,0.006,0.005,0,1.8800000000000001,2.2800000000000002,0,0,03:06:15
813,814,04/01/2000 03:06:30,0.0,0.0,0.005,0.005,0.005,0,1.8800000000000001,2.2800000000000002,0,0,03:06:30
814,815,04/01/2000 03:06:45,0.0,0.0,0.005,0.005,0.005,0,2.08,2.2800000000000002,0,0,03:06:45
815,816,04/01/2000 03:07:00,0.0,0.0,0.005,0.005,0.005,0,0.2,0.6000000000000001,0,0,03:07:00
816,817,04/01/2000 03:07:15,0.0,0.0,0.005,0.005,0.005,0,0.2,0.12,0,0,03:07:15
817,818,04/01/2000 03:07:30,0.0,0.0,0.005,0.005,0.005,0,0.2,0.12,0,0,03:07:30
818,819,04/01/2000 03:07:45,0.0,0.0,0.005,0.005,0.005,0,1.0,0.12,0,0,03:07:45
819,820,04/01/2000 03:08:00,0.0,0.0,0.005,0.005,0.005,0,1.0,0.12,0,0,03:08:00
820,821,04/01/2000 03:08:15,0.0,0.0,0.005,0.005,0.006,0,1.0,0.0,0,0,03:08:15
821,822,04/01/2000 03:08:30,0.0,0.0,0.006,0.005,0.005,0,1.0,0.0,0,0,03:08:30
822,823,04/01/2000 03:08:45,0.0,0.0,0.005,0.006,0.004,5,20.0,0.0,0,0,03:08:45
823,824,04/01/2000 03:09:00,0.0,0.0,0.004,0.005,0.004,0,1.0,0.0,0,0,03:09:00
824,825,04/01/2000 03:09:15,0.0,0.0,0.004,0.004,0.004,0,1.0,0.0,0,0,03:09:15
825,826,04/01/2000 03:09:30,0.0,0.0,0.004,0.004,0.004,0,1.0,0.0,0,0,03:09:30
826,827,04/01/2000 03:09:45,0.0,0.0,0.004,0.004,0.005,0,1.0,0.0,0,0,03:09:45
827,828,04/01/2000 03:10:00,0.0,0.0,0.005,0.004,0.004,0,0.2,0.0,0,0,03:10:00
828,829,04/01/2000 03:10:15,0.0,0.0,0.004,0.005,0.004,0,0.2,0.12,0,0,03:10:15
829,830,04/01/2000 03:10:30,0.0,0.0,0.004,0.004,0.004,0,0.2,0.12,0,0,03:10:30
830,831,04/01/2000 03:10:45,0.0,0.0,0.004,0.004,0.004,0,0.2,0.12,0,0,03:10:45
831,832,04/01/2000 03:11:00,0.0,0.0,0.004,0.004,0.004,0,0.0,0.12,0,0,03:11:00
832,833,04/01/2000 03:11:15,0.0,0.0,0.004,0.004,0.004,0,0.0,0.6000000000000001,0,0,03:11:15
833,834,04/01/2000 03:11:30,0.0,0.0,0.004,0.004,0.005,0,0.0,0.6000000000000001,0,0,03:11:30
834,835,04/01/2000 03:11:45,0.0,0.0,0.005,0.004,0.004,0,0.0,0.6000000000000001,0,0,03:11:45
835,836,04/01/2000 03:12:00,0.0,0.0,0.004,0.005,0.005,0,0.0,0.6000000000000001,0,0,03:12:00
836,837,04/01/2000 03:12:15,3.0,0.0,0.005,0.004,0.004,0,0.0,12.0,0,0,03:12:15
837,838,04/01/2000 03:12:30,0.0,0.0,0.004,0.005,0.004,0,0.0,0.6000000000000001,0,0,03:12:30
838,839,04/01/2000 03:12:45,0.0,0.0,0.004,0.004,0.005,0,0.0,0.6000000000000001,0,0,03:12:45
839,840,04/01/2000 03:13:00,0.0,0.0,0.005,0.004,0.004,0,0.0,0.6000000000000001,0,0,03:13:00
840,841,04/01/2000 03:13:15,0.0,0.0,0.004,0.005,0.004,0,0.0,0.6000000000000001,0,0,03:13:15
841,842,04/01/2000 03:13:30,0.0,0.0,0.004,0.004,0.005,0,0.0,0.12,0,0,03:13:30
842,843,04/01/2000 03:13:45,0.0,0.0,0.005,0.004,0.004,0,0.0,0.12,0,0,03:13:45
843,844,04/01/2000 03:14:00,0.0,0.0,0.004,0.005,0.004,0,0.0,0.12,0,0,03:14:00
844,845,04/01/2000 03:14:15,0.0,0.0,0.004,0.004,0.004,0,0.0,0.12,0,0,03:14:15
845,846,04/01/2000 03:14:30,0.0,0.0,0.004,0.004,0.004,0,0.0,0.0,0,0,03:14:30
846,847,04/01/2000 03:14:45,0.0,0.0,0.004,0.004,0.004,0,0.04,0.08,0,0,03:14:45
847,848,04/01/2000 03:15:00,0.0,0.0,0.004,0.004,0.005,0,0.04,0.08,0,0,03:15:00
848,849,04/01/2000 03:15:15,0.0,0.0,0.005,0.004,0.004,0,0.04,0.08,0,0,03:15:15
849,850,04/01/2000 03:15:30,0.0,0.0,0.004,0.005,0.005,0,0.04,0.08,0,0,03:15:30
850,851,04/01/2000 03:15:45,0.0,0.0,0.005,0.004,0.005,0,0.2,0.4,0,0,03:15:45
851,852,04/01/2000 03:16:00,0.0,0.0,0.005,0.005,0.004,0,0.2,0.4,0,0,03:16:00
852,853,04/01/2000 03:16:15,0.0,0.0,0.004,0.005,0.004,0,0.2,0.4,0,0,03:16:15
853,854,04/01/2000 03:16:30,0.0,0.0,0.004,0.004,0.006,0,0.48000000000000004,0.76,0,0,03:16:30
854,855,04/01/2000 03:16:45,2.0,0.0,0.006,0.004,0.004,1,5.84,9.88,0,0,03:16:45
855,856,04/01/2000 03:17:00,0.0,0.0,0.004,0.006,0.005,0,2.04,2.2800000000000002,0,0,03:17:00
856,857,04/01/2000 03:17:15,0.0,0.0,0.005,0.004,0.004,0,2.04,2.2800000000000002,0,0,03:17:15
857,858,04/01/2000 03:17:30,0.0,0.0,0.004,0.005,0.004,0,3.16,3.72,0,0,03:17:30
858,859,04/01/2000 03:17:45,0.0,0.0,0.004,0.004,0.004,0,9.4,9.8,0,0,03:17:45
859,860,04/01/2000 03:18:00,0.0,0.0,0.004,0.004,0.004,0,9.24,9.48,0,0,03:18:00
860,861,04/01/2000 03:18:15,0.0,0.0,0.004,0.004,0.011000000000000001,0,9.24,9.48,0,0,03:18:15
861,862,04/01/2000 03:18:30,9.0,1.0,0.011000000000000001,0.004,0.027000000000000003,7,35.84,43.68,0,1,03:18:30
862,863,04/01/2000 03:18:45,38.0,1.0,0.027000000000000003,0.011000000000000001,0.002,39,157.44,153.88,1,1,03:18:45
863,864,04/01/2000 03:19:00,0.0,0.0,0.002,0.027000000000000003,0.002,0,9.200000000000001,9.4,0,0,03:19:00
864,865,04/01/2000 03:19:15,0.0,0.0,0.002,0.002,0.002,0,9.200000000000001,9.4,0,0,03:19:15
865,866,04/01/2000 03:19:30,0.0,0.0,0.002,0.002,0.002,0,9.200000000000001,9.4,0,0,03:19:30
866,867,04/01/2000 03:19:45,0.0,0.0,0.002,0.002,0.002,0,8.08,7.960000000000001,0,0,03:19:45
867,868,04/01/2000 03:20:00,0.0,0.0,0.002,0.002,0.002,0,1.84,1.8800000000000001,0,0,03:20:00
868,869,04/01/2000 03:20:15,0.0,0.0,0.002,0.002,0.002,0,1.84,1.8800000000000001,0,0,03:20:15
869,870,04/01/2000 03:20:30,0.0,0.0,0.002,0.002,0.002,0,1.84,1.8800000000000001,0,0,03:20:30
870,871,04/01/2000 03:20:45,0.0,0.0,0.002,0.002,0.002,0,1.56,1.52,0,0,03:20:45
871,872,04/01/2000 03:21:00,0.0,0.0,0.002,0.002,0.001,0,0.0,0.0,0,0,03:21:00
872,873,04/01/2000 03:21:15,0.0,0.0,0.001,0.002,0.002,0,0.0,0.0,0,0,03:21:15
873,874,04/01/2000 03:21:30,0.0,0.0,0.002,0.001,0.002,0,0.0,0.0,0,0,03:21:30
874,875,04/01/2000 03:21:45,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,03:21:45
875,876,04/01/2000 03:22:00,0.0,0.0,0.002,0.002,0.001,0,0.0,0.0,0,0,03:22:00
876,877,04/01/2000 03:22:15,0.0,0.0,0.001,0.002,0.001,0,0.0,0.0,0,0,03:22:15
877,878,04/01/2000 03:22:30,0.0,0.0,0.001,0.001,0.002,0,0.0,0.0,0,0,03:22:30
878,879,04/01/2000 03:22:45,0.0,0.0,0.002,0.001,0.001,0,0.0,0.0,0,0,03:22:45
879,880,04/01/2000 03:23:00,0.0,0.0,0.001,0.002,0.002,0,0.0,0.0,0,0,03:23:00
880,881,04/01/2000 03:23:15,0.0,0.0,0.002,0.001,0.001,0,0.0,0.0,0,0,03:23:15
881,882,04/01/2000 03:23:30,0.0,0.0,0.001,0.002,0.002,0,0.0,0.0,0,0,03:23:30
882,883,04/01/2000 03:23:45,0.0,0.0,0.002,0.001,0.001,0,0.0,0.0,0,0,03:23:45
883,884,04/01/2000 03:24:00,0.0,0.0,0.001,0.002,0.002,0,0.0,0.0,0,0,03:24:00
884,885,04/01/2000 03:24:15,0.0,0.0,0.002,0.001,0.002,0,0.0,0.0,0,0,03:24:15
885,886,04/01/2000 03:24:30,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,03:24:30
886,887,04/01/2000 03:24:45,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,03:24:45
887,888,04/01/2000 03:25:00,0.0,0.0,0.002,0.002,0.001,0,0.0,0.0,0,0,03:25:00
888,889,04/01/2000 03:25:15,0.0,0.0,0.001,0.002,0.001,0,0.0,0.0,0,0,03:25:15
889,890,04/01/2000 03:25:30,0.0,0.0,0.001,0.001,0.001,0,0.0,0.0,0,0,03:25:30
890,891,04/01/2000 03:25:45,0.0,0.0,0.001,0.001,0.001,0,0.0,0.0,0,0,03:25:45
891,892,04/01/2000 03:26:00,0.0,0.0,0.001,0.001,0.002,0,0.0,0.0,0,0,03:26:00
892,893,04/01/2000 03:26:15,0.0,0.0,0.002,0.001,0.002,0,0.0,0.0,0,0,03:26:15
893,894,04/01/2000 03:26:30,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,03:26:30
894,895,04/01/2000 03:26:45,0.0,0.0,0.002,0.002,0.001,0,0.0,0.0,0,0,03:26:45
895,896,04/01/2000 03:27:00,0.0,0.0,0.001,0.002,0.001,0,0.0,0.0,0,0,03:27:00
896,897,04/01/2000 03:27:15,0.0,0.0,0.001,0.001,0.001,0,0.0,0.0,0,0,03:27:15
897,898,04/01/2000 03:27:30,0.0,0.0,0.001,0.001,0.001,0,0.0,0.0,0,0,03:27:30
898,899,04/01/2000 03:27:45,0.0,0.0,0.001,0.001,0.001,0,0.0,0.0,0,0,03:27:45
899,900,04/01/2000 03:28:00,0.0,0.0,0.001,0.001,0.001,0,0.0,0.0,0,0,03:28:00
900,901,04/01/2000 03:28:15,0.0,0.0,0.001,0.001,0.001,0,0.0,0.0,0,0,03:28:15
901,902,04/01/2000 03:28:30,0.0,0.0,0.001,0.001,0.001,0,0.0,0.0,0,0,03:28:30
902,903,04/01/2000 03:28:45,0.0,0.0,0.001,0.001,0.002,0,0.0,0.0,0,0,03:28:45
903,904,04/01/2000 03:29:00,0.0,0.0,0.002,0.001,0.001,0,0.0,0.0,0,0,03:29:00
904,905,04/01/2000 03:29:15,0.0,0.0,0.001,0.002,0.001,0,0.0,0.0,0,0,03:29:15
905,906,04/01/2000 03:29:30,0.0,0.0,0.001,0.001,0.002,0,0.0,0.0,0,0,03:29:30
906,907,04/01/2000 03:29:45,0.0,0.0,0.002,0.001,0.001,0,0.0,0.0,0,0,03:29:45
907,908,04/01/2000 03:30:00,0.0,0.0,0.001,0.002,0.002,0,0.0,0.0,0,0,03:30:00
908,909,04/01/2000 03:30:15,0.0,0.0,0.002,0.001,0.001,0,0.0,0.0,0,0,03:30:15
909,910,04/01/2000 03:30:30,0.0,0.0,0.001,0.002,0.001,0,0.0,0.0,0,0,03:30:30
910,911,04/01/2000 03:30:45,0.0,0.0,0.001,0.001,0.001,0,0.0,0.0,0,0,03:30:45
911,912,04/01/2000 03:31:00,0.0,0.0,0.001,0.001,0.002,0,0.0,0.0,0,0,03:31:00
912,913,04/01/2000 03:31:15,0.0,0.0,0.002,0.001,0.002,0,0.0,0.0,0,0,03:31:15
913,914,04/01/2000 03:31:30,0.0,0.0,0.002,0.002,0.001,0,0.0,0.0,0,0,03:31:30
914,915,04/01/2000 03:31:45,0.0,0.0,0.001,0.002,0.002,0,0.0,0.0,0,0,03:31:45
915,916,04/01/2000 03:32:00,0.0,0.0,0.002,0.001,0.002,0,0.0,0.0,0,0,03:32:00
916,917,04/01/2000 03:32:15,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,03:32:15
917,918,04/01/2000 03:32:30,0.0,0.0,0.002,0.002,0.001,0,0.0,0.0,0,0,03:32:30
918,919,04/01/2000 03:32:45,0.0,0.0,0.001,0.002,0.002,0,0.0,0.0,0,0,03:32:45
919,920,04/01/2000 03:33:00,0.0,0.0,0.002,0.001,0.002,0,0.0,0.0,0,0,03:33:00
920,921,04/01/2000 03:33:15,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,03:33:15
921,922,04/01/2000 03:33:30,0.0,0.0,0.002,0.002,0.001,0,0.0,0.0,0,0,03:33:30
922,923,04/01/2000 03:33:45,0.0,0.0,0.001,0.002,0.001,0,0.0,0.0,0,0,03:33:45
923,924,04/01/2000 03:34:00,0.0,0.0,0.001,0.001,0.001,0,0.0,0.0,0,0,03:34:00
924,925,04/01/2000 03:34:15,0.0,0.0,0.001,0.001,0.002,0,0.0,0.0,0,0,03:34:15
925,926,04/01/2000 03:34:30,0.0,0.0,0.002,0.001,0.002,0,0.0,0.0,0,0,03:34:30
926,927,04/01/2000 03:34:45,0.0,0.0,0.002,0.002,0.002,0,4.24,4.68,0,0,03:34:45
927,928,04/01/2000 03:35:00,0.0,0.0,0.002,0.002,0.002,0,4.68,5.2,0,0,03:35:00
928,929,04/01/2000 03:35:15,0.0,0.0,0.002,0.002,0.002,0,4.68,5.2,0,0,03:35:15
929,930,04/01/2000 03:35:30,0.0,0.0,0.002,0.002,0.002,0,4.68,5.2,0,0,03:35:30
930,931,04/01/2000 03:35:45,0.0,0.0,0.002,0.002,0.002,0,21.640000000000004,23.92,0,0,03:35:45
931,932,04/01/2000 03:36:00,0.0,0.0,0.002,0.002,0.002,0,23.400000000000002,26.0,0,0,03:36:00
932,933,04/01/2000 03:36:15,0.0,0.0,0.002,0.002,0.002,0,23.400000000000002,26.0,0,0,03:36:15
933,934,04/01/2000 03:36:30,0.0,0.0,0.002,0.002,0.083,0,23.400000000000002,26.0,0,0,03:36:30
934,935,04/01/2000 03:36:45,117.0,1.0,0.083,0.002,0.004,106,426.2,470.6,1,1,03:36:45
935,936,04/01/2000 03:37:00,13.0,1.0,0.004,0.083,0.001,11,65.2,75.4,1,1,03:37:00
936,937,04/01/2000 03:37:15,0.0,0.0,0.001,0.004,0.001,0,23.400000000000002,26.0,0,0,03:37:15
937,938,04/01/2000 03:37:30,0.0,0.0,0.001,0.001,0.001,0,23.400000000000002,26.0,0,0,03:37:30
938,939,04/01/2000 03:37:45,0.0,0.0,0.001,0.001,0.002,0,23.400000000000002,26.0,0,0,03:37:45
939,940,04/01/2000 03:38:00,0.0,0.0,0.002,0.001,0.002,0,6.44,7.279999999999999,0,0,03:38:00
940,941,04/01/2000 03:38:15,0.0,0.0,0.002,0.002,0.003,0,4.68,5.2,0,0,03:38:15
941,942,04/01/2000 03:38:30,0.0,0.0,0.003,0.002,0.002,0,4.68,5.2,0,0,03:38:30
942,943,04/01/2000 03:38:45,0.0,0.0,0.002,0.003,0.002,0,4.68,5.2,0,0,03:38:45
943,944,04/01/2000 03:39:00,0.0,0.0,0.002,0.002,0.002,0,0.44,0.52,0,0,03:39:00
944,945,04/01/2000 03:39:15,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,03:39:15
945,946,04/01/2000 03:39:30,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,03:39:30
946,947,04/01/2000 03:39:45,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,03:39:45
947,948,04/01/2000 03:40:00,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,03:40:00
948,949,04/01/2000 03:40:15,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,03:40:15
949,950,04/01/2000 03:40:30,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,03:40:30
950,951,04/01/2000 03:40:45,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,03:40:45
951,952,04/01/2000 03:41:00,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,03:41:00
952,953,04/01/2000 03:41:15,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,03:41:15
953,954,04/01/2000 03:41:30,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,03:41:30
954,955,04/01/2000 03:41:45,0.0,0.0,0.002,0.002,0.001,0,0.0,0.0,0,0,03:41:45
955,956,04/01/2000 03:42:00,0.0,0.0,0.001,0.002,0.002,0,0.0,0.0,0,0,03:42:00
956,957,04/01/2000 03:42:15,0.0,0.0,0.002,0.001,0.002,0,0.0,0.0,0,0,03:42:15
957,958,04/01/2000 03:42:30,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,03:42:30
958,959,04/01/2000 03:42:45,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,03:42:45
959,960,04/01/2000 03:43:00,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,03:43:00
960,961,04/01/2000 03:43:15,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,03:43:15
961,962,04/01/2000 03:43:30,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,03:43:30
962,963,04/01/2000 03:43:45,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,03:43:45
963,964,04/01/2000 03:44:00,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,03:44:00
964,965,04/01/2000 03:44:15,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,03:44:15
965,966,04/01/2000 03:44:30,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,03:44:30
